Time to add word (ns); Number of words in set
4680;8360.0
4681;8620.0
4681;8630.0
4681;17510.0
4681;9370.0
4681;10800.0
4681;8890.0
4681;8310.0
4682;10220.0
4682;7230.0
4684;10860.0
4684;14720.0
4684;13480.0
4685;20360.0
4686;10430.0
4687;7810.0
4689;10390.0
4690;9290.0
4693;11500.0
4693;7690.0
4693;7560.0
4693;9860.0
4694;13850.0
4694;14040.0
4694;9290.0
4694;22510.0
4694;26740.0
4694;16080.0
4694;22420.0
4694;23670.0
4694;14130.0
4696;16690.0
4697;9890.0
4697;9980.0
4697;7530.0
4697;7990.0
4697;6590.0
4697;8650.0
4697;9760.0
4697;9450.0
4697;7260.0
4697;9310.0
4697;11620.0
4697;8630.0
4698;11450.0
4698;8960.0
4698;9860.0
4698;8980.0
4698;7820.0
4698;9620.0
4698;8130.0
4698;8240.0
4700;8640.0
4700;7980.0
4701;11160.0
4702;9750.0
4703;9750.0
4703;8340.0
4703;8340.0
4703;7660.0
4703;8630.0
4703;10440.0
4703;12990.0
4703;17130.0
4703;8570.0
4703;8930.0
4704;9850.0
4704;9590.0
4704;8090.0
4705;9480.0
4705;9680.0
4705;10010.0
4705;9890.0
4705;7920.0
4705;10270.0
4706;9370.0
4706;8250.0
4706;9760.0
4706;8270.0
4706;9920.0
4706;10970.0
4707;8610.0
4707;9000.0
4707;10440.0
4707;10970.0
4707;9490.0
4707;16260.0
4709;16680.0
4710;9020.0
4710;9040.0
4711;9980.0
4712;8650.0
4712;8500.0
4712;8520.0
4713;7850.0
4713;9040.0
4713;8640.0
4713;7590.0
4713;7320.0
4713;7750.0
4713;9900.0
4713;9160.0
4713;8460.0
4713;7840.0
4713;9460.0
4713;8780.0
4713;8940.0
4713;9960.0
4713;9040.0
4713;14820.0
4713;17110.0
4713;13210.0
4713;8800.0
4713;8480.0
4713;10610.0
4713;9180.0
4714;9220.0
4714;8490.0
4714;8340.0
4715;8780.0
4715;6800.0
4715;9110.0
4715;7690.0
4716;9850.0
4716;11940.0
4716;6810.0
4716;7940.0
4716;8500.0
4716;9470.0
4716;22330.0
4716;10170.0
4716;20170.0
4716;9360.0
4716;8670.0
4716;9880.0
4717;20650.0
4717;16740.0
4717;10070.0
4718;9720.0
4718;7790.0
4718;8250.0
4718;22980.0
4718;11310.0
4719;10820.0
4719;10400.0
4719;28060.0
4720;25170.0
4720;23130.0
4720;19760.0
4720;24910.0
4720;23770.0
4720;21580.0
4720;23690.0
4720;23250.0
4720;9470.0
4720;7830.0
4720;15940.0
4720;16140.0
4720;15310.0
4720;9850.0
4720;9670.0
4720;9500.0
4720;9870.0
4720;10040.0
4721;10610.0
4721;8590.0
4723;8260.0
4723;9260.0
4723;8520.0
4724;9290.0
4724;8080.0
4725;9570.0
4726;9480.0
4726;8480.0
4726;7070.0
4726;17830.0
4727;11630.0
4727;9740.0
4727;7880.0
4728;8050.0
4728;7220.0
4728;9240.0
4728;9350.0
4728;9380.0
4728;8990.0
4728;8030.0
4728;9300.0
4730;9070.0
4731;20920.0
4731;7820.0
4732;8720.0
4732;8770.0
4734;19280.0
4734;15320.0
4734;17970.0
4734;14140.0
4734;21030.0
4735;23840.0
4735;14980.0
4735;21590.0
4735;17630.0
4735;8830.0
4735;9000.0
4736;25180.0
4737;20880.0
4737;27040.0
4738;29380.0
4738;14380.0
4738;13880.0
4738;9970.0
4738;8770.0
4739;9360.0
4739;7670.0
4739;9840.0
4739;9740.0
4739;9780.0
4739;8550.0
4740;10040.0
4740;8300.0
4741;9060.0
4741;9680.0
4741;14610.0
4742;7820.0
4742;8920.0
4742;8750.0
4742;8970.0
4742;8300.0
4742;9300.0
4742;8510.0
4742;9650.0
4742;15550.0
4742;13610.0
4744;9920.0
4744;8930.0
4745;9410.0
4745;10240.0
4745;19310.0
4745;10530.0
4745;8270.0
4746;8760.0
4747;9910.0
4747;9530.0
4747;10200.0
4748;9930.0
4748;8010.0
4748;6500.0
4748;8510.0
4748;9820.0
4749;8580.0
4749;8300.0
4749;9190.0
4749;7230.0
4749;9510.0
4749;11890.0
4749;20170.0
4749;9260.0
4749;8350.0
4749;8610.0
4749;10940.0
4749;8860.0
4749;9460.0
4750;9400.0
4750;8920.0
4752;13350.0
4752;9410.0
4752;8240.0
4752;8760.0
4752;8950.0
4752;8510.0
4752;9070.0
4752;6910.0
4753;9490.0
4753;7790.0
4753;9110.0
4753;9550.0
4753;9860.0
4753;15640.0
4753;15700.0
4753;7770.0
4753;10140.0
4753;7740.0
4753;7540.0
4753;9810.0
4753;8240.0
4753;6580.0
4753;8910.0
4753;8340.0
4753;14640.0
4753;16140.0
4753;8980.0
4753;8370.0
4753;8610.0
4753;7930.0
4753;9830.0
4753;8130.0
4753;7670.0
4753;10380.0
4753;16300.0
4754;14350.0
4754;13140.0
4754;9420.0
4754;11140.0
4754;8170.0
4754;9320.0
4755;12170.0
4755;8490.0
4755;8650.0
4755;9450.0
4755;16130.0
4756;17430.0
4757;16050.0
4757;9810.0
4757;6490.0
4757;9210.0
4757;8560.0
4758;9280.0
4758;9790.0
4758;8460.0
4758;9030.0
4758;12660.0
4758;12930.0
4758;7840.0
4759;8620.0
4760;7900.0
4761;9760.0
4761;9900.0
4761;7510.0
4762;8790.0
4762;10250.0
4762;10120.0
4762;7250.0
4763;10840.0
4763;10540.0
4764;9020.0
4765;9280.0
4765;8240.0
4765;8660.0
4766;8960.0
4766;8770.0
4766;7400.0
4767;23230.0
4767;9990.0
4767;7330.0
4767;8100.0
4767;7470.0
4767;14870.0
4767;14810.0
4767;8550.0
4768;10060.0
4768;9580.0
4768;7610.0
4769;10740.0
4770;9260.0
4771;9040.0
4771;6120.0
4771;11680.0
4771;15520.0
4771;8060.0
4772;8870.0
4772;8200.0
4772;8940.0
4772;9050.0
4772;9690.0
4772;8500.0
4772;9250.0
4774;11080.0
4774;16130.0
4774;14750.0
4774;7830.0
4774;9260.0
4774;9050.0
4774;10320.0
4774;8040.0
4774;10720.0
4774;9080.0
4774;10400.0
4774;17300.0
4774;15100.0
4774;11400.0
4774;10630.0
4774;9440.0
4774;7990.0
4774;10060.0
4775;9450.0
4777;11250.0
4777;8880.0
4777;9100.0
4777;9170.0
4777;8690.0
4777;8230.0
4778;9110.0
4778;9090.0
4779;11360.0
4779;9730.0
4779;10740.0
4779;16600.0
4779;17650.0
4780;19770.0
4780;17550.0
4782;14860.0
4783;11680.0
4784;8160.0
4784;8960.0
4784;13080.0
4785;8980.0
4785;8760.0
4786;9230.0
4787;12400.0
4787;17090.0
4787;15110.0
4787;16020.0
4787;8930.0
4787;8600.0
4788;8760.0
4788;9490.0
4789;10340.0
4789;8180.0
4789;7760.0
4789;9030.0
4789;9770.0
4790;10360.0
4790;10380.0
4790;9270.0
4790;9610.0
4790;8700.0
4790;9300.0
4791;10260.0
4791;8840.0
4791;9390.0
4791;8420.0
4793;9820.0
4793;14820.0
4793;9740.0
4793;9890.0
4793;8170.0
4793;9230.0
4794;10420.0
4794;7660.0
4794;9970.0
4794;8790.0
4796;11310.0
4796;9500.0
4796;9040.0
4796;15530.0
4796;14100.0
4796;9050.0
4796;7790.0
4796;9160.0
4796;8260.0
4797;11630.0
4798;18120.0
4799;15150.0
4799;10710.0
4799;8780.0
4799;10030.0
4799;8770.0
4800;11120.0
4800;8230.0
4802;9290.0
4803;9130.0
4804;8840.0
4804;15360.0
4805;16150.0
4805;8900.0
4806;9400.0
4806;9280.0
4807;9640.0
4807;9320.0
4807;10170.0
4808;9440.0
4808;10120.0
4808;13960.0
4808;8240.0
4809;10760.0
4810;9590.0
4810;7490.0
4811;8450.0
4811;9060.0
4812;8570.0
4813;8310.0
4814;12100.0
4815;9250.0
4815;9180.0
4815;15070.0
4815;17270.0
4815;16260.0
4815;10360.0
4815;9130.0
4815;8580.0
4815;9540.0
4815;8860.0
4816;7990.0
4816;7460.0
4816;8040.0
4816;8640.0
4816;8880.0
4816;8140.0
4817;8450.0
4818;8820.0
4819;8780.0
4819;11690.0
4819;13410.0
4820;8910.0
4820;11870.0
4820;7630.0
4820;9350.0
4820;8180.0
4820;9480.0
4820;7400.0
4820;8520.0
4820;9080.0
4820;8140.0
4821;11290.0
4822;10000.0
4822;8620.0
4822;9620.0
4823;7310.0
4823;8420.0
4823;8750.0
4823;8510.0
4824;10600.0
4825;9120.0
4825;8430.0
4825;8670.0
4826;9810.0
4826;9520.0
4827;7270.0
4827;8420.0
4827;8580.0
4828;8680.0
4828;9200.0
4828;9380.0
4828;13070.0
4828;9520.0
4828;11890.0
4829;8460.0
4829;6130.0
4830;6510.0
4831;7690.0
4833;10770.0
4833;8850.0
4833;6650.0
4833;8080.0
4833;8930.0
4833;9260.0
4833;4850.0
4833;8040.0
4833;9530.0
4834;8970.0
4835;11000.0
4836;11150.0
4836;9180.0
4836;8480.0
4837;11760.0
4837;17810.0
4837;10190.0
4838;10790.0
4838;12190.0
4838;21720.0
4839;19730.0
4839;9020.0
4839;6050.0
4839;4400.0
4839;8470.0
4840;13240.0
4841;13290.0
4841;9370.0
4842;9630.0
4842;10640.0
4842;10880.0
4842;7300.0
4842;9490.0
4843;8300.0
4843;19930.0
4843;8180.0
4845;10650.0
4845;8460.0
4846;9050.0
4846;9740.0
4846;8190.0
4846;9730.0
4846;10070.0
4846;11500.0
4846;9250.0
4846;11010.0
4846;11530.0
4847;10660.0
4848;11540.0
4848;10080.0
4848;9400.0
4848;12280.0
4850;10730.0
4851;8520.0
4851;6920.0
4852;10800.0
4853;7920.0
4853;9880.0
4855;13330.0
4855;8610.0
4856;12930.0
4857;11520.0
4859;9250.0
4859;6420.0
4859;6240.0
4859;8680.0
4859;9360.0
4859;8870.0
4859;9090.0
4860;10850.0
4860;10450.0
4860;8280.0
4860;8730.0
4860;7710.0
4861;15980.0
4861;8950.0
4861;9110.0
4861;9460.0
4862;10820.0
4862;10780.0
4862;8240.0
4863;10810.0
4863;8320.0
4863;8470.0
4863;6880.0
4863;7980.0
4864;11710.0
4864;9400.0
4865;9680.0
4866;11720.0
4866;11850.0
4866;12300.0
4866;8790.0
4866;13690.0
4866;10500.0
4867;12170.0
4867;11330.0
4869;11090.0
4869;8820.0
4870;9440.0
4870;8200.0
4871;11410.0
4871;6910.0
4871;8920.0
4871;8420.0
4872;10620.0
4873;10080.0
4873;9790.0
4874;10180.0
4875;7780.0
4876;10310.0
4876;8420.0
4876;9920.0
4876;7930.0
4876;9620.0
4876;19510.0
4877;11490.0
4877;6270.0
4878;8930.0
4880;9800.0
4880;9590.0
4880;9000.0
4880;8680.0
4880;9450.0
4880;10150.0
4881;9510.0
4881;7440.0
4882;10780.0
4883;10200.0
4883;9820.0
4883;9280.0
4884;10170.0
4886;9450.0
4886;7270.0
4887;10530.0
4887;9070.0
4887;7760.0
4887;7310.0
4888;16750.0
4888;9790.0
4888;6600.0
4888;8850.0
4889;8980.0
4889;12620.0
4890;13610.0
4891;17330.0
4891;16570.0
4891;11190.0
4891;15070.0
4891;25200.0
4893;17880.0
4893;10790.0
4894;8430.0
4894;9460.0
4894;8480.0
4894;10620.0
4894;15180.0
4895;8140.0
4895;6790.0
4896;15740.0
4897;19040.0
4898;6360.0
4898;6060.0
4900;7120.0
4900;5990.0
4901;6170.0
4902;6720.0
4903;14560.0
4903;4940.0
4905;8250.0
4907;5010.0
4907;5830.0
4908;5700.0
4909;5470.0
4909;4180.0
4910;5150.0
4910;7200.0
4910;5370.0
4910;4950.0
4911;5760.0
4911;10200.0
4911;6400.0
4912;15570.0
4913;18550.0
4913;6100.0
4915;17120.0
4916;22220.0
4917;13260.0
4917;11720.0
4917;13480.0
4918;20160.0
4918;19450.0
4918;17770.0
4918;18120.0
4918;24320.0
4918;17900.0
4919;17290.0
4919;10890.0
4919;13480.0
4921;14970.0
4922;19540.0
4924;19420.0
4924;14830.0
4927;12920.0
4927;19350.0
4927;11760.0
4927;9050.0
4927;9440.0
4928;12340.0
4928;10720.0
4928;9250.0
4928;9160.0
4928;6800.0
4928;8180.0
4928;10090.0
4929;10750.0
4930;8450.0
4930;7910.0
4930;15780.0
4932;10500.0
4933;7870.0
4933;7760.0
4933;7230.0
4935;7620.0
4936;9980.0
4937;7930.0
4939;15850.0
4939;11090.0
4939;15550.0
4939;20200.0
4939;21340.0
4939;15720.0
4940;19680.0
4940;17010.0
4940;19530.0
4941;18780.0
4941;19100.0
4942;21540.0
4942;18220.0
4942;14510.0
4943;18410.0
4943;12940.0
4943;13340.0
4943;16350.0
4943;15740.0
4943;16970.0
4943;15620.0
4943;13980.0
4944;17960.0
4945;18830.0
4945;13290.0
4947;18090.0
4947;9100.0
4947;17700.0
4947;14410.0
4947;9500.0
4947;9680.0
4948;20250.0
4948;9910.0
4950;9330.0
4951;9410.0
4952;8450.0
4952;8540.0
4952;16180.0
4953;11940.0
4953;8600.0
4953;12250.0
4953;10710.0
4955;11400.0
4955;7540.0
4956;9470.0
4956;8820.0
4956;6910.0
4956;10120.0
4956;9710.0
4956;10060.0
4957;7840.0
4959;9090.0
4959;8870.0
4959;8660.0
4960;8220.0
4960;10040.0
4961;10090.0
4961;7660.0
4961;9200.0
4961;9140.0
4962;10860.0
4962;9620.0
4962;8770.0
4962;7630.0
4962;10350.0
4963;8780.0
4964;9510.0
4964;9210.0
4966;10700.0
4966;11430.0
4967;10360.0
4968;17730.0
4969;9700.0
4969;9360.0
4969;7610.0
4970;9610.0
4971;8600.0
4972;11480.0
4972;9350.0
4973;8010.0
4973;10610.0
4973;8390.0
4973;8470.0
4973;8170.0
4973;8990.0
4974;7810.0
4974;7990.0
4974;8850.0
4974;7000.0
4975;22750.0
4976;10830.0
4978;8160.0
4978;12760.0
4978;5410.0
4978;6160.0
4979;10610.0
4980;8940.0
4980;4440.0
4981;9360.0
4983;11130.0
4984;8760.0
4984;10210.0
4984;7880.0
4984;6940.0
4984;8050.0
4985;9140.0
4985;8200.0
4985;7900.0
4985;6990.0
4985;6930.0
4985;8840.0
4985;12480.0
4985;6530.0
4985;6150.0
4985;7520.0
4986;9790.0
4986;8880.0
4987;12550.0
4988;8610.0
4988;8320.0
4988;10150.0
4988;9910.0
4988;10670.0
4989;8880.0
4989;8580.0
4990;9430.0
4990;9200.0
4990;8610.0
4990;10210.0
4991;11980.0
4991;8500.0
4991;7610.0
4991;12500.0
4993;10880.0
4993;17640.0
4993;10940.0
4995;9170.0
4996;9800.0
4996;7740.0
4996;9930.0
4996;8610.0
4996;14250.0
4996;7940.0
4996;7250.0
4996;16440.0
4997;18790.0
4998;19650.0
4998;17230.0
4999;20570.0
4999;13670.0
4999;12560.0
5000;13970.0
5000;20840.0
5001;15410.0
5002;13450.0
5002;10430.0
5004;13510.0
5004;11640.0
5004;13040.0
5004;11820.0
5004;11910.0
5004;10280.0
5005;12500.0
5005;9240.0
5005;8140.0
5005;6800.0
5005;8000.0
5005;11080.0
5006;10360.0
5007;10310.0
5007;11560.0
5007;9610.0
5007;9300.0
5009;11130.0
5011;10900.0
5012;13130.0
5013;7790.0
5014;7420.0
5014;10150.0
5014;9500.0
5014;11020.0
5014;9960.0
5014;9890.0
5014;10130.0
5014;8620.0
5014;17400.0
5014;8960.0
5014;9870.0
5014;7940.0
5014;9570.0
5014;9380.0
5014;10570.0
5014;10060.0
5014;10610.0
5015;10150.0
5016;11010.0
5016;8730.0
5016;9440.0
5016;8660.0
5017;6840.0
5017;10260.0
5017;10610.0
5019;10030.0
5020;9400.0
5020;7880.0
5021;10720.0
5021;6930.0
5023;18860.0
5023;7320.0
5023;7970.0
5024;8070.0
5024;8960.0
5024;8640.0
5026;11920.0
5027;10000.0
5027;6140.0
5027;9720.0
5027;7750.0
5027;8400.0
5027;8490.0
5027;10210.0
5027;6890.0
5027;8540.0
5029;9790.0
5029;8730.0
5029;7580.0
5029;14180.0
5030;16890.0
5030;9990.0
5030;8140.0
5030;9610.0
5031;9510.0
5031;15430.0
5031;9620.0
5031;8360.0
5031;9560.0
5032;10390.0
5032;9260.0
5032;10180.0
5033;8970.0
5034;10940.0
5034;8350.0
5034;10900.0
5034;8850.0
5036;11450.0
5036;8800.0
5036;9510.0
5036;7610.0
5037;9740.0
5037;9240.0
5038;10480.0
5038;8890.0
5038;10540.0
5038;8060.0
5038;8470.0
5039;13410.0
5039;8920.0
5039;9460.0
5039;18140.0
5040;16300.0
5042;17120.0
5042;14140.0
5042;10510.0
5042;9630.0
5042;9680.0
5042;11470.0
5043;9970.0
5044;9730.0
5044;9100.0
5044;9150.0
5044;8760.0
5045;7870.0
5045;11460.0
5046;9740.0
5046;8840.0
5047;9630.0
5048;9460.0
5048;9940.0
5048;9880.0
5049;13270.0
5049;8710.0
5050;9170.0
5051;10490.0
5051;13180.0
5052;15980.0
5052;14480.0
5052;8210.0
5052;9420.0
5053;9270.0
5054;8460.0
5054;9270.0
5055;10030.0
5057;10540.0
5057;10830.0
5059;19730.0
5059;9870.0
5060;9490.0
5060;11170.0
5060;11190.0
5060;8880.0
5060;8340.0
5061;13420.0
5061;8520.0
5061;7900.0
5062;8510.0
5063;9810.0
5063;8230.0
5063;10010.0
5064;9780.0
5064;10520.0
5065;7800.0
5065;10270.0
5066;10530.0
5066;9330.0
5066;17040.0
5067;16260.0
5067;9020.0
5067;8630.0
5069;9680.0
5070;9870.0
5070;9050.0
5070;7980.0
5070;8330.0
5071;7340.0
5071;26070.0
5072;14670.0
5072;7320.0
5074;10400.0
5075;9780.0
5076;10650.0
5076;9990.0
5076;7630.0
5076;10240.0
5076;8090.0
5080;12800.0
5080;9660.0
5080;8820.0
5080;9380.0
5080;8100.0
5081;8860.0
5081;8990.0
5082;9990.0
5082;9310.0
5082;8990.0
5082;8870.0
5082;12220.0
5082;9530.0
5082;10030.0
5083;8620.0
5083;9110.0
5083;8880.0
5083;11320.0
5083;6990.0
5083;9030.0
5083;9750.0
5083;10610.0
5085;10830.0
5085;7550.0
5086;10070.0
5088;11280.0
5088;8880.0
5088;9790.0
5090;11490.0
5093;10150.0
5093;9890.0
5094;8280.0
5094;9310.0
5094;10360.0
5094;7390.0
5095;16540.0
5095;7670.0
5095;8740.0
5096;10240.0
5096;9500.0
5096;9510.0
5096;9790.0
5096;9550.0
5096;8390.0
5096;9850.0
5096;10340.0
5096;8160.0
5096;7850.0
5097;11860.0
5097;8610.0
5098;9140.0
5098;9060.0
5099;8580.0
5099;8600.0
5100;9250.0
5101;10440.0
5101;10480.0
5102;10070.0
5104;10320.0
5105;17480.0
5105;20120.0
5105;8720.0
5105;8700.0
5105;10770.0
5106;10320.0
5108;10080.0
5108;11960.0
5108;7710.0
5108;10420.0
5109;10140.0
5109;6910.0
5109;10890.0
5109;9600.0
5109;9050.0
5109;10440.0
5110;9370.0
5110;8010.0
5110;9760.0
5112;11480.0
5112;7530.0
5116;9600.0
5116;8990.0
5117;9130.0
5118;9700.0
5118;10420.0
5118;9740.0
5118;6230.0
5120;9250.0
5121;9680.0
5122;9690.0
5122;10740.0
5122;9670.0
5123;7450.0
5123;9730.0
5123;9860.0
5123;9250.0
5123;8750.0
5123;11010.0
5124;7550.0
5124;8830.0
5125;9580.0
5127;12270.0
5127;9790.0
5127;9070.0
5127;11570.0
5129;9010.0
5129;9290.0
5129;12570.0
5129;10320.0
5129;8090.0
5129;9030.0
5130;10830.0
5130;7950.0
5130;8820.0
5130;9480.0
5131;12840.0
5131;9890.0
5131;10600.0
5131;7430.0
5131;9940.0
5131;7730.0
5133;5840.0
5134;6600.0
5135;9930.0
5135;7500.0
5135;6980.0
5135;7030.0
5138;13230.0
5140;7000.0
5140;8190.0
5141;9680.0
5143;15230.0
5143;10050.0
5144;9760.0
5144;9250.0
5145;20460.0
5147;11090.0
5147;16350.0
5147;10210.0
5147;14000.0
5147;9940.0
5147;11590.0
5148;18710.0
5148;8900.0
5148;7540.0
5149;20360.0
5149;9600.0
5150;21940.0
5152;10230.0
5152;8880.0
5152;10140.0
5153;10450.0
5154;10030.0
5155;10820.0
5156;11610.0
5157;4940.0
5157;4330.0
5158;6520.0
5158;8160.0
5158;9050.0
5158;8180.0
5158;9390.0
5159;9500.0
5159;9730.0
5159;8890.0
5159;7740.0
5160;11930.0
5160;11000.0
5160;8750.0
5160;6050.0
5162;10030.0
5162;9510.0
5163;6920.0
5163;10880.0
5164;9420.0
5164;9930.0
5164;9730.0
5164;9770.0
5164;18790.0
5164;9180.0
5165;10540.0
5166;9240.0
5166;9200.0
5166;7240.0
5166;10700.0
5166;8050.0
5167;11440.0
5167;10530.0
5167;27580.0
5169;10140.0
5169;7320.0
5169;8240.0
5169;9670.0
5169;18570.0
5170;7350.0
5171;12580.0
5171;25250.0
5171;19620.0
5171;12700.0
5171;8790.0
5171;19630.0
5172;18560.0
5172;24550.0
5173;26140.0
5173;21060.0
5173;23360.0
5174;15350.0
5174;20050.0
5174;22960.0
5174;24840.0
5174;21890.0
5175;21740.0
5177;20330.0
5177;16100.0
5177;14990.0
5177;12970.0
5177;20030.0
5177;14090.0
5177;12290.0
5177;16510.0
5178;13950.0
5178;12680.0
5178;15250.0
5178;14620.0
5178;15220.0
5178;9400.0
5178;8010.0
5178;10530.0
5178;10470.0
5179;10390.0
5179;7700.0
5179;8210.0
5179;9760.0
5180;9150.0
5180;9700.0
5180;8250.0
5180;8560.0
5180;9470.0
5180;6040.0
5180;8650.0
5180;9480.0
5180;9970.0
5180;8760.0
5180;9390.0
5180;8100.0
5180;9050.0
5180;7020.0
5180;9170.0
5181;10160.0
5181;7470.0
5181;8940.0
5181;7900.0
5181;7330.0
5182;7620.0
5184;9550.0
5184;8360.0
5184;8990.0
5184;6020.0
5185;8450.0
5185;11160.0
5185;7010.0
5185;8490.0
5187;10860.0
5187;8930.0
5187;8300.0
5187;8860.0
5187;9720.0
5187;9910.0
5187;7520.0
5187;6780.0
5187;9010.0
5188;7780.0
5188;7510.0
5188;8210.0
5189;13830.0
5189;11470.0
5189;16270.0
5189;12040.0
5190;18760.0
5191;7870.0
5191;8900.0
5191;8450.0
5191;15890.0
5191;12380.0
5192;17460.0
5192;11120.0
5192;13320.0
5192;6590.0
5192;16210.0
5192;9580.0
5193;12260.0
5194;10270.0
5194;9870.0
5195;10410.0
5196;11210.0
5196;7220.0
5196;35850.0
5197;10740.0
5198;10380.0
5198;11580.0
5198;25960.0
5200;19700.0
5201;19810.0
5203;17790.0
5204;15760.0
5204;17350.0
5204;17070.0
5204;19070.0
5204;19740.0
5206;17380.0
5207;18110.0
5208;16630.0
5208;23220.0
5209;17140.0
5209;12900.0
5210;15390.0
5211;19860.0
5212;18270.0
5212;17320.0
5213;19760.0
5214;19070.0
5214;18730.0
5214;14130.0
5215;16500.0
5216;8560.0
5217;10260.0
5217;8980.0
5217;11980.0
5217;8580.0
5217;9980.0
5217;9600.0
5217;8980.0
5217;11230.0
5217;9560.0
5219;8470.0
5220;9650.0
5220;10240.0
5221;8840.0
5222;10830.0
5222;8100.0
5223;9310.0
5224;11400.0
5225;13710.0
5225;8430.0
5225;8660.0
5227;12270.0
5227;13980.0
5227;9190.0
5227;8260.0
5227;9030.0
5227;9280.0
5227;7640.0
5227;10320.0
5228;7180.0
5228;7860.0
5228;8500.0
5228;11140.0
5229;9280.0
5229;9210.0
5229;7830.0
5229;8120.0
5229;9420.0
5229;7260.0
5229;8890.0
5230;10890.0
5230;7170.0
5230;11740.0
5230;28620.0
5230;23970.0
5230;25290.0
5230;24900.0
5230;23940.0
5230;24290.0
5231;18440.0
5232;25850.0
5233;28160.0
5234;22370.0
5235;27450.0
5235;27680.0
5236;16050.0
5236;8930.0
5236;8310.0
5236;8410.0
5236;14550.0
5236;13390.0
5238;17390.0
5238;9040.0
5238;7680.0
5238;11030.0
5238;7610.0
5238;9030.0
5238;10770.0
5238;8870.0
5238;13090.0
5238;9150.0
5239;11360.0
5239;9040.0
5240;8990.0
5240;10200.0
5240;10950.0
5241;10780.0
5241;10430.0
5241;11780.0
5241;10270.0
5244;10510.0
5244;8270.0
5244;9140.0
5244;7850.0
5245;10180.0
5245;9510.0
5245;9220.0
5245;8720.0
5245;8360.0
5245;9640.0
5246;11190.0
5246;8800.0
5246;10240.0
5246;9470.0
5246;8080.0
5246;7250.0
5246;10670.0
5246;7720.0
5246;10040.0
5246;9560.0
5247;11510.0
5247;8460.0
5248;11530.0
5248;9740.0
5248;8570.0
5248;13030.0
5248;14260.0
5248;15700.0
5248;8850.0
5248;9060.0
5248;8130.0
5248;10800.0
5248;9290.0
5249;8740.0
5249;8400.0
5249;10350.0
5249;20600.0
5250;25190.0
5251;21440.0
5251;33820.0
5251;23730.0
5252;15850.0
5253;14390.0
5253;14540.0
5253;11440.0
5255;16490.0
5255;11780.0
5258;10390.0
5258;9890.0
5258;9460.0
5259;9970.0
5262;9410.0
5262;10360.0
5264;14100.0
5264;7820.0
5264;10100.0
5265;10350.0
5267;11750.0
5269;11540.0
5269;8430.0
5270;9460.0
5270;8540.0
5270;8990.0
5272;10010.0
5273;9220.0
5273;9320.0
5275;17810.0
5276;15140.0
5277;10950.0
5277;11600.0
5277;8520.0
5279;9040.0
5280;9440.0
5281;8190.0
5281;8930.0
5281;7120.0
5281;9690.0
5281;9480.0
5282;10300.0
5284;9030.0
5285;8640.0
5285;8910.0
5285;8460.0
5285;30930.0
5285;8760.0
5286;11050.0
5286;7200.0
5286;8590.0
5287;16010.0
5287;15100.0
5287;9080.0
5288;26790.0
5288;24710.0
5288;13760.0
5288;16360.0
5288;14090.0
5289;16190.0
5289;15880.0
5290;15340.0
5290;14670.0
5290;16010.0
5290;11980.0
5291;20040.0
5293;17780.0
5294;15240.0
5294;13030.0
5295;22210.0
5295;15220.0
5295;13700.0
5297;17400.0
5297;16110.0
5299;14190.0
5299;17970.0
5299;14290.0
5301;16780.0
5301;12670.0
5301;16420.0
5301;8290.0
5302;11670.0
5302;15140.0
5302;13970.0
5302;13890.0
5302;13130.0
5302;14560.0
5303;15780.0
5303;16680.0
5303;15420.0
5303;13310.0
5304;12520.0
5304;25670.0
5304;14010.0
5304;10980.0
5304;13320.0
5304;11800.0
5305;13940.0
5307;15880.0
5307;15520.0
5308;10410.0
5308;16380.0
5308;15150.0
5308;14340.0
5308;13380.0
5308;17730.0
5309;11040.0
5309;15760.0
5309;16060.0
5309;15810.0
5309;15520.0
5311;15840.0
5312;14080.0
5313;17270.0
5313;12810.0
5314;14850.0
5314;17340.0
5315;14540.0
5315;10060.0
5315;12220.0
5315;13560.0
5315;15040.0
5315;14080.0
5316;16250.0
5317;17380.0
5317;13690.0
5318;15470.0
5318;11050.0
5319;18270.0
5319;11930.0
5319;16350.0
5319;15390.0
5320;13620.0
5321;15110.0
5321;15280.0
5321;10720.0
5322;19240.0
5324;15590.0
5324;15940.0
5324;14130.0
5324;17280.0
5324;15800.0
5325;16830.0
5325;14730.0
5325;15660.0
5326;15950.0
5327;17210.0
5327;15500.0
5327;19230.0
5327;13860.0
5327;17160.0
5328;10000.0
5328;6590.0
5328;13110.0
5328;11840.0
5328;9050.0
5328;8060.0
5328;7860.0
5328;9490.0
5328;9160.0
5328;8740.0
5328;8680.0
5328;8100.0
5328;9800.0
5328;10450.0
5328;8140.0
5328;13180.0
5329;9070.0
5331;9040.0
5333;11580.0
5334;9750.0
5334;11380.0
5335;10630.0
5335;8720.0
5335;8380.0
5335;8920.0
5336;8730.0
5336;8640.0
5336;9280.0
5336;9710.0
5336;8750.0
5337;13790.0
5337;9900.0
5337;8010.0
5337;9930.0
5337;9600.0
5337;8360.0
5337;8900.0
5338;9730.0
5338;10750.0
5338;7930.0
5338;7980.0
5338;10090.0
5338;8340.0
5339;9040.0
5339;7990.0
5341;10020.0
5344;7770.0
5345;11360.0
5345;10350.0
5346;10830.0
5346;9420.0
5346;9750.0
5346;8080.0
5346;8940.0
5347;9050.0
5347;8370.0
5348;7660.0
